model_name,phase,cond_id,condition,rank,alpha,pair_type,stratum,label,n_seeds,n_items,n_audit,absC_pre_mean,absC_post_mean,W,L,U,D,D_lo,D_hi,R,R_lo,R_hi,X_den,X_num,X_reverse_num,X_reverse_den,X,X_lo,X_hi,energy_audit_mean,energy_gen_mean,opt_acc,opt_acc_pre,d_opt_acc,d_opt_acc_lo,d_opt_acc_hi,gen_acc_attempted,gen_acc_attempted_pre,d_gen_acc_attempted,d_gen_acc_attempted_lo,d_gen_acc_attempted_hi,validity,validity_pre,d_validity,d_validity_lo,d_validity_hi,gen_acc_usable,gen_acc_usable_n,gen_acc_usable_pre,flip_attempted_num,flip_attempted_den,flip_attempted,flip_usable_den,flip_usable
phi-4-mini-instruct,dev,cure_centred_svd_r1_a0.25,cure_centred_svd,1,0.25,demographic,pooled,exploratory,100,100,100,0.466875,0.3625,0.56,0.26,0.18,0.104375,0.049359375000000004,0.1587656249999999,0.22356091030789826,0.11666366906474823,0.32468094488733634,16,7,1,84,0.4375,0.2,0.6875,0.002803809127574733,0.0029267673215766232,0.645,0.55,0.095,0.035,0.155,0.36,0.36,0.0,-0.06,0.055,0.46,0.48,-0.02,-0.08,0.04,0.7818181818181819,55,0.7280701754385965,4,100,0.04,37,0.10810810810810811
phi-4-mini-instruct,dev,cure_centred_svd_r1_a0.25,cure_centred_svd,1,0.25,demographic,bbq,exploratory,42,42,42,0.5416666666666666,0.38392857142857145,0.6428571428571429,0.2619047619047619,0.09523809523809523,0.15773809523809523,0.06696428571428571,0.24553571428571427,0.2912087912087912,0.13396503282519198,0.4355010295126972,10,6,1,32,0.6,0.2857142857142857,0.9,0.0024665444500716,0.0025936613869841866,0.75,0.75,0.0,-0.08333333333333333,0.07142857142857142,0.6904761904761905,0.75,-0.05952380952380952,-0.16666666666666666,0.03571428571428571,0.7738095238095238,0.8214285714285714,-0.047619047619047616,-0.14285714285714285,0.03571428571428571,0.881578947368421,38,0.9230769230769231,3,42,0.07142857142857142,27,0.1111111111111111
phi-4-mini-instruct,dev,cure_centred_svd_r1_a0.25,cure_centred_svd,1,0.25,demographic,crows_pairs,exploratory,30,30,30,0.34791666666666665,0.27708333333333335,0.5,0.23333333333333334,0.26666666666666666,0.07083333333333333,-0.020833333333333332,0.16463541666666637,0.20359281437125754,-0.07580329153605009,0.4068142511241783,4,1,0,26,0.25,0.0,1.0,0.0031062068412884957,0.00320859062179554,0.9333333333333333,0.6166666666666667,0.31666666666666665,0.18333333333333332,0.45,0.1,0.05,0.05,-0.016666666666666666,0.13333333333333333,0.1,0.1,0.0,-0.06666666666666667,0.06666666666666667,1.0,4,0.5,0,30,0.0,2,0.0
phi-4-mini-instruct,dev,cure_centred_svd_r1_a0.25,cure_centred_svd,1,0.25,demographic,stereoset,exploratory,28,28,28,0.48214285714285715,0.421875,0.5,0.2857142857142857,0.21428571428571427,0.060267857142857144,-0.03571428571428571,0.15401785714285715,0.125,-0.12123059866962296,0.33125679347826087,2,0,0,26,0.0,0.0,0.0,0.0029857085934218287,0.003124472687516438,0.17857142857142858,0.17857142857142858,0.0,-0.07142857142857142,0.07142857142857142,0.14285714285714285,0.10714285714285714,0.03571428571428571,-0.07142857142857142,0.14285714285714285,0.375,0.375,0.0,-0.14285714285714285,0.14285714285714285,0.4230769230769231,13,0.25,1,28,0.03571428571428571,8,0.125
phi-4-mini-instruct,dev,cure_centred_svd_r1_a0.25,cure_centred_svd,1,0.25,identity,pooled,exploratory,100,100,100,0.0425,0.03,0.01,0.0,0.99,0.0125,0.0,0.0375,0.2941176470588235,0.2941176470588235,0.2941176470588235,1,0,0,99,0.0,0.0,0.0,0.003189915765085275,0.003190408874323724,0.6701030927835051,0.5670103092783505,0.10309278350515463,0.030927835051546393,0.17525773195876287,0.37,0.39,-0.02,-0.1,0.05,0.48,0.49,-0.01,-0.09,0.07,0.7708333333333334,48,0.8125,0,100,0.0,48,0.0
phi-4-mini-instruct,dev,cure_centred_svd_r1_a0.25,cure_centred_svd,1,0.25,identity,bbq,exploratory,42,42,42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,42,,,,0.0030850157050078047,0.0030851290325296923,0.7692307692307693,0.7435897435897436,0.02564102564102564,-0.05128205128205128,0.10256410256410256,0.6666666666666666,0.7857142857142857,-0.11904761904761904,-0.2619047619047619,0.023809523809523808,0.7380952380952381,0.8333333333333334,-0.09523809523809523,-0.21428571428571427,0.023809523809523808,0.9032258064516129,31,0.9705882352941176,0,42,0.0,31,0.0
phi-4-mini-instruct,dev,cure_centred_svd_r1_a0.25,cure_centred_svd,1,0.25,identity,crows_pairs,exploratory,30,30,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0,0,0,30,,,,0.003313229874328552,0.0033137779814087914,0.9666666666666667,0.7,0.26666666666666666,0.09916666666666672,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.16666666666666666,0.13333333333333333,0.1,0.03333333333333333,-0.06666666666666667,0.1341666666666621,1.0,4,0.6666666666666666,0,30,0.0,4,0.0
phi-4-mini-instruct,dev,cure_centred_svd_r1_a0.25,cure_centred_svd,1,0.25,identity,stereoset,exploratory,28,28,28,0.15178571428571427,0.10714285714285714,0.03571428571428571,0.0,0.9642857142857143,0.044642857142857144,0.0,0.13392857142857142,0.2941176470588235,0.2941176470588235,0.2941176470588235,1,0,0,27,0.0,0.0,0.0,0.0032151435952979704,0.003216147450852201,0.21428571428571427,0.17857142857142858,0.03571428571428571,0.0,0.10714285714285714,0.17857142857142858,0.14285714285714285,0.03571428571428571,-0.10714285714285714,0.17857142857142858,0.4642857142857143,0.39285714285714285,0.07142857142857142,-0.14285714285714285,0.2857142857142857,0.38461538461538464,13,0.36363636363636365,0,28,0.0,13,0.0
phi-4-mini-instruct,dev,cure_centred_svd_r1_a0.25,cure_centred_svd,1,0.25,neutral,pooled,exploratory,42,42,42,0.3586309523809524,0.28422619047619047,0.5238095238095238,0.40476190476190477,0.07142857142857142,0.0744047619047619,-0.001488095238095238,0.15479910714285694,0.20746887966804983,-0.005470725995316166,0.38431372549019605,4,3,1,38,0.75,0.0,1.0,0.002539534048629282,0.00281007943185397,0.7435897435897436,0.717948717948718,0.02564102564102564,-0.038461538461538464,0.08974358974358974,0.6309523809523809,0.6785714285714286,-0.047619047619047616,-0.10714285714285714,0.023809523809523808,0.7976190476190477,0.8095238095238095,-0.011904761904761904,-0.09523809523809523,0.05952380952380952,0.7916666666666666,36,0.8714285714285714,5,42,0.11904761904761904,29,0.1724137931034483
phi-4-mini-instruct,dev,cure_centred_svd_r1_a0.25,cure_centred_svd,1,0.25,neutral,bbq,exploratory,42,42,42,0.3586309523809524,0.28422619047619047,0.5238095238095238,0.40476190476190477,0.07142857142857142,0.0744047619047619,-0.001488095238095238,0.15479910714285694,0.20746887966804983,-0.005470725995316166,0.38431372549019605,4,3,1,38,0.75,0.0,1.0,0.002539534048629282,0.00281007943185397,0.7435897435897436,0.717948717948718,0.02564102564102564,-0.038461538461538464,0.08974358974358974,0.6309523809523809,0.6785714285714286,-0.047619047619047616,-0.10714285714285714,0.023809523809523808,0.7976190476190477,0.8095238095238095,-0.011904761904761904,-0.09523809523809523,0.05952380952380952,0.7916666666666666,36,0.8714285714285714,5,42,0.11904761904761904,29,0.1724137931034483
