model_name,phase,account,condition,n_items,n_seeds,n_prompts_scored,absC_mean,absC_mean_lo,absC_mean_hi,absC_change_vs_unedited,absC_change_vs_unedited_lo,absC_change_vs_unedited_hi,opt_acc,opt_acc_lo,opt_acc_hi,acc_loss_vs_unedited,acc_loss_vs_unedited_lo,acc_loss_vs_unedited_hi,n_paired_prompts,p_gold_mean,p_gold_loss_vs_unedited,p_gold_loss_vs_unedited_lo,p_gold_loss_vs_unedited_hi,energy_total_A_mean,energy_audit_mean,alpha,sec_mean,kind,matched_to,energy_target,feasible
gemma-2-2b-it,dev,magnitude,unedited,60,60,116,0.6817138671875,0.5207668050130209,0.8742106119791664,0.0,0.0,0.0,0.4482758620689655,0.33326271186440676,0.5690576186265837,-0.0,-0.0,-0.0,116,0.44295902053243597,-0.0,-0.0,-0.0,,,0.0,0.17667545874913534,none,,,True
gemma-2-2b-it,dev,magnitude,targeted,60,60,116,0.49404296875,0.3717431640625,0.6374959309895831,-0.1876708984375,-0.3073244222005208,-0.07610982259114586,0.5948275862068966,0.48717948717948717,0.7094017094017094,-0.14655172413793102,-0.23275862068965517,-0.06895078101974654,116,0.5652887295684055,-0.12232970903596946,-0.18332311131691234,-0.0677347647555934,0.01439776441572098,0.015371492108993837,1.0,0.2385928988456726,targeted,operating,0.016116197807004993,True
gemma-2-2b-it,dev,magnitude,random_1_matched,60,60,116,0.687353515625,0.5131632486979166,0.8800036621093745,0.0056396484375,-0.0430096435546875,0.05341634114583325,0.4396551724137931,0.3220338983050847,0.5641304347826085,0.008620689655172414,-0.0,0.02608695652173913,116,0.4435129416447662,-0.0005539211123301608,-0.0053889116081663425,0.004369610150145858,0.00047428668787731515,0.0005091850355642572,1.0,0.23849193255106607,random,targeted energy,0.016116197807004993,True
gemma-2-2b-it,dev,magnitude,targeted_at_random_1_energy,60,60,116,0.7086018880208333,0.5529266357421876,0.8949755859374998,0.026888020833333335,-0.05044291178385416,0.10165323893229167,0.39655172413793105,0.28448275862068967,0.5213768115942029,0.05172413793103448,0.008771929824561403,0.10256410256410256,116,0.42147941353228463,0.021479607000151328,0.0022898016067720637,0.04175692439926727,0.0006916867099847679,0.0010871773408963935,0.11595390090808685,0.23758300145467123,targeted,random_1 energy at alpha=1,0.0004422188354623013,True
gemma-2-2b-it,dev,magnitude,random_2_matched,60,60,116,0.65938720703125,0.4975309244791667,0.8477344767252603,-0.02232666015625,-0.06595601399739583,0.020521341959635366,0.4482758620689655,0.330363568215892,0.5739130434782609,-0.0,-0.02586206896551724,0.025423728813559324,116,0.44236533214471313,0.0005936883877227901,-0.004821663265727006,0.005494413412377043,0.0004926659209597875,0.0005045064085108162,1.0,0.23861082394917807,random,targeted energy,0.016116197807004993,True
gemma-2-2b-it,dev,magnitude,targeted_at_random_2_energy,60,60,116,0.66175537109375,0.5025749715169271,0.844083557128906,-0.01995849609375,-0.09844563802083334,0.055303344726562495,0.39655172413793105,0.28448275862068967,0.5213768115942029,0.05172413793103448,0.008771929824561403,0.10256410256410256,116,0.42082073175060686,0.022138288781829045,0.0011224413430981747,0.04380606643328008,0.0007410439877379418,0.0011770135308004895,0.12305948966817343,0.23766002655029297,targeted,random_2 energy at alpha=1,0.0004980772764972142,True
gemma-2-2b-it,dev,magnitude,random_3_matched,60,60,116,0.6474461873372396,0.490619748433431,0.8401720555623372,-0.03426767985026042,-0.07523946126302082,0.009088274637858046,0.45689655172413796,0.3389830508474576,0.5790035987404406,-0.008620689655172414,-0.02608695652173913,-0.0,116,0.45121151316700425,-0.008252492634568254,-0.01881960071147097,-0.0006994391327513625,0.0003122832103216098,0.00037518929856753246,1.0,0.23865548769632974,random,targeted energy,0.016116197807004993,True
gemma-2-2b-it,dev,magnitude,targeted_at_random_3_energy,60,60,116,0.707891845703125,0.5342268880208333,0.9122432454427083,0.026177978515625,-0.055777180989583335,0.11742365519205729,0.3879310344827586,0.27586206896551724,0.5128260869565217,0.0603448275862069,0.017241379310344827,0.1111111111111111,116,0.42064080580304025,0.022318214729395658,0.0031645599341127407,0.04170983228337678,0.0005656797797608956,0.0008589697806951863,0.09786473707477843,0.23768721421559652,targeted,random_3 energy at alpha=1,0.00031500610915479837,True
gemma-2-2b-it,dev,magnitude,neutral_matched,60,60,116,0.6834147135416667,0.5210626220703125,0.8790323893229166,0.0017008463541666667,-0.05917704264322917,0.05833821614583331,0.41379310344827586,0.29914529914529914,0.5391304347826087,0.034482758620689655,-0.017094017094017096,0.08695652173913043,116,0.4307987321156476,0.012160288416788316,-0.007151771489896116,0.0319305549049737,0.008683202840374297,0.0052455344115039295,1.0,0.2376860777537028,neutral,targeted energy,0.016116197807004993,True
gemma-2-2b-it,dev,magnitude,targeted_at_neutral_energy,60,60,116,0.539306640625,0.4112109375,0.6924348958333332,-0.1424072265625,-0.26129984537760415,-0.03090576171875006,0.5517241379310345,0.4434782608695652,0.6667372881355929,-0.10344827586206896,-0.1826086956521739,-0.03477511244377811,116,0.5479345415017745,-0.1049755209693385,-0.16085984276829418,-0.05579423994721748,0.008244390190111505,0.009503463908592096,0.7403859572468737,0.23768219550450642,targeted,neutral energy at alpha=1,0.008834438161569834,True
